sensor1_id,sensor2_id,fband,weight_raw,weight_adj
1002204,1002244,THETA,0.0,0.0
1002204,1002246,THETA,0.0,0.0
1002204,1002250,THETA,0.0,0.0
1002204,1002256,THETA,0.0,0.0
1002204,1002254,THETA,0.0,0.0
1002204,1002258,THETA,0.0,0.0
1002204,1002255,THETA,0.0,0.0
1002204,1002257,THETA,0.0,0.0
1002224,1002235,THETA,0.7620985985003308,0.0
1002224,1002236,THETA,0.446305437468067,0.0
1002224,1002226,THETA,0.7178380471386236,0.0
1002224,1002222,THETA,0.9258967590776036,0.0
1002224,1002240,THETA,0.5182986539397433,0.0
1002224,1002223,THETA,0.0808301441627871,0.0
1002224,1002227,THETA,0.1076702752650078,0.0
1002224,1002232,THETA,0.8892774641522762,0.0
1002224,1002228,THETA,0.6396437703592985,0.0
1002224,1002229,THETA,0.2101145587836729,0.0
1002224,1002233,THETA,0.204312992940413,0.0
1002224,1002260,THETA,0.6183186981422999,0.0
1002224,1002208,THETA,0.5906933614728345,0.0
1002224,1002219,THETA,0.2143134818957488,0.0
1002224,1002209,THETA,0.1780205474607192,0.0
1002224,1002261,THETA,0.3421292744284885,0.0
1002224,1002216,THETA,0.5925323756826971,0.0
1002224,1002212,THETA,0.1793661638253674,0.0
1002224,1002213,THETA,0.2217295492697124,0.0
1002224,1002217,THETA,0.3137973357491567,0.0
1002224,1002251,THETA,0.595396297622327,0.0
1002224,1002247,THETA,0.5321769981768132,0.0
1002224,1002259,THETA,0.387658593968701,0.0
1002224,1002248,THETA,0.3608055127750528,0.0
1002224,1002252,THETA,0.4015745006288344,0.0
1002224,1002241,THETA,0.5258817049447947,0.0
1002224,1002243,THETA,0.5177395354203143,0.0
1002224,1002242,THETA,0.4682174270133497,0.0
1002224,1002203,THETA,0.8222747102527113,0.0
1002224,1002201,THETA,0.8628297883833048,0.0
1002224,1002202,THETA,0.2841030880793766,0.0
1002224,1002204,THETA,0.4139014333125287,0.0
1002224,1002220,THETA,0.0,0.0
1002224,1002221,THETA,0.0,0.0
1002224,1002225,THETA,0.0,0.0
1002224,1002238,THETA,0.0,0.0
1002224,1002230,THETA,0.0,0.0
1002224,1002231,THETA,0.0,0.0
1002224,1002239,THETA,0.0,0.0
1002224,1002210,THETA,0.0,0.0
1002224,1002206,THETA,0.0,0.0
1002224,1002207,THETA,0.0,0.0
1002224,1002211,THETA,0.0,0.0
1002224,1002262,THETA,0.0,0.0
1002224,1002214,THETA,0.0,0.0
1002224,1002218,THETA,0.0,0.0
1002224,1002215,THETA,0.0,0.0
1002224,1002263,THETA,0.0,0.0
1002224,1002249,THETA,0.0,0.0
1002224,1002244,THETA,0.0,0.0
1002224,1002246,THETA,0.0,0.0
1002224,1002250,THETA,0.0,0.0
1002224,1002256,THETA,0.0,0.0
1002224,1002254,THETA,0.0,0.0
1002224,1002258,THETA,0.0,0.0
1002224,1002255,THETA,0.0,0.0
1002224,1002257,THETA,0.0,0.0
1002220,1002235,THETA,0.6026798533478224,0.0
1002220,1002236,THETA,0.2676732869369597,0.0
1002220,1002226,THETA,0.4752594081219832,0.0
1002220,1002222,THETA,0.8976235706730243,0.0
1002220,1002240,THETA,0.6619712195127514,0.0
1002220,1002223,THETA,0.0362916744836719,0.0
1002220,1002227,THETA,0.053894230390184,0.0
1002220,1002232,THETA,0.6934802668252202,0.0
1002220,1002228,THETA,0.6624883618874209,0.0
1002220,1002229,THETA,0.1972129675101139,0.0
1002220,1002233,THETA,0.0430434111590278,0.0
1002220,1002260,THETA,0.3932722648538223,0.0
1002220,1002208,THETA,0.3972283353799681,0.0
1002220,1002219,THETA,0.0822696727567343,0.0
1002220,1002209,THETA,0.05905311910308,0.0
1002220,1002261,THETA,0.1322760289744619,0.0
1002220,1002216,THETA,0.3597152921814746,0.0
1002220,1002212,THETA,0.1687374970220059,0.0
1002220,1002213,THETA,0.0148299091084871,0.0
1002220,1002217,THETA,0.0955367083188367,0.0
1002220,1002251,THETA,0.3520912860012548,0.0
1002220,1002247,THETA,0.3312374876537213,0.0
1002220,1002259,THETA,0.1799315825336634,0.0
1002220,1002248,THETA,0.1250424141246738,0.0
1002220,1002252,THETA,0.1793177083439383,0.0
1002220,1002241,THETA,0.3067909795506065,0.0
1002220,1002243,THETA,0.2751558272975873,0.0
1002220,1002242,THETA,0.2330381178245646,0.0
1002220,1002203,THETA,0.5825521481899499,0.0
1002220,1002201,THETA,0.7985910031710405,0.0
1002220,1002202,THETA,0.2293813011671047,0.0
1002220,1002204,THETA,0.2222034668371622,0.0
1002220,1002224,THETA,0.7896512645802187,0.0
1002220,1002221,THETA,0.0,0.0
1002220,1002225,THETA,0.0,0.0
1002220,1002238,THETA,0.0,0.0
1002220,1002230,THETA,0.0,0.0
1002220,1002231,THETA,0.0,0.0
1002220,1002239,THETA,0.0,0.0
1002220,1002210,THETA,0.0,0.0
1002220,1002206,THETA,0.0,0.0
1002220,1002207,THETA,0.0,0.0
1002220,1002211,THETA,0.0,0.0
1002220,1002262,THETA,0.0,0.0
1002220,1002214,THETA,0.0,0.0
1002220,1002218,THETA,0.0,0.0
1002220,1002215,THETA,0.0,0.0
1002220,1002263,THETA,0.0,0.0
1002220,1002249,THETA,0.0,0.0
1002220,1002244,THETA,0.0,0.0
1002220,1002246,THETA,0.0,0.0
1002220,1002250,THETA,0.0,0.0
1002220,1002256,THETA,0.0,0.0
1002220,1002254,THETA,0.0,0.0
1002220,1002258,THETA,0.0,0.0
1002220,1002255,THETA,0.0,0.0
1002220,1002257,THETA,0.0,0.0
1002221,1002235,THETA,0.3293093003293816,0.0
1002221,1002236,THETA,0.5633164639606466,0.0
1002221,1002226,THETA,0.1328645471411995,0.0
1002221,1002222,THETA,0.01529965555641,0.0
1002221,1002240,THETA,0.5529926803360358,0.0
1002221,1002223,THETA,0.9735448065791588,0.0
1002221,1002227,THETA,0.586703191788077,0.0
1002221,1002232,THETA,0.0683049627320861,0.0
1002221,1002228,THETA,0.3810997570683236,0.0
1002221,1002229,THETA,0.7616900465681208,0.0
1002221,1002233,THETA,0.699133000104504,0.0
1002221,1002260,THETA,0.0974695502104847,0.0
1002221,1002208,THETA,0.160391675970053,0.0
1002221,1002219,THETA,0.1070993637821044,0.0
1002221,1002209,THETA,0.5525619316489367,0.0
1002221,1002261,THETA,0.4983499313633775,0.0
1002221,1002216,THETA,0.1158382368917347,0.0
1002221,1002212,THETA,0.0981925314940166,0.0
1002221,1002213,THETA,0.4712834825065102,0.0
1002221,1002217,THETA,0.4866252815475961,0.0
1002221,1002251,THETA,0.1223977449920153,0.0
1002221,1002247,THETA,0.1088174224929471,0.0
1002221,1002259,THETA,0.151152407683576,0.0
1002221,1002248,THETA,0.413756482862398,0.0
1002221,1002252,THETA,0.407796888135294,0.0
1002221,1002241,THETA,0.1231941397088907,0.0
1002221,1002243,THETA,0.1180289576689476,0.0
1002221,1002242,THETA,0.2165429702479251,0.0
1002221,1002203,THETA,0.2550420617955474,0.0
1002221,1002201,THETA,0.194902743298133,0.0
1002221,1002202,THETA,0.7768312605198032,0.0
1002221,1002204,THETA,0.6688218116681378,0.0
1002221,1002224,THETA,0.0923202018973149,0.0
1002221,1002220,THETA,0.0493649381751239,0.0
1002221,1002225,THETA,0.0,0.0
1002221,1002238,THETA,0.0,0.0
1002221,1002230,THETA,0.0,0.0
1002221,1002231,THETA,0.0,0.0
1002221,1002239,THETA,0.0,0.0
1002221,1002210,THETA,0.0,0.0
1002221,1002206,THETA,0.0,0.0
1002221,1002207,THETA,0.0,0.0
1002221,1002211,THETA,0.0,0.0
1002221,1002262,THETA,0.0,0.0
1002221,1002214,THETA,0.0,0.0
1002221,1002218,THETA,0.0,0.0
1002221,1002215,THETA,0.0,0.0
1002221,1002263,THETA,0.0,0.0
1002221,1002249,THETA,0.0,0.0
1002221,1002244,THETA,0.0,0.0
1002221,1002246,THETA,0.0,0.0
1002221,1002250,THETA,0.0,0.0
1002221,1002256,THETA,0.0,0.0
1002221,1002254,THETA,0.0,0.0
1002221,1002258,THETA,0.0,0.0
1002221,1002255,THETA,0.0,0.0
1002221,1002257,THETA,0.0,0.0
1002225,1002235,THETA,0.4199116804303849,0.0
1002225,1002236,THETA,0.6501581185481216,0.0
1002225,1002226,THETA,0.2827696308769662,0.0
1002225,1002222,THETA,0.098364415256983,0.0
1002225,1002240,THETA,0.3990301869524775,0.0
1002225,1002223,THETA,0.7950572854107729,0.0
1002225,1002227,THETA,0.7122263330367946,0.0
1002225,1002232,THETA,0.1012015789630338,0.0
1002225,1002228,THETA,0.2350978837559567,0.0
1002225,1002229,THETA,0.6393970786585211,0.0
1002225,1002233,THETA,0.8830909286140193,0.0
1002225,1002260,THETA,0.2566261656606849,0.0
1002225,1002208,THETA,0.0493777086043932,0.0
1002225,1002219,THETA,0.1135276199428028,0.0
1002225,1002209,THETA,0.7140992012342722,0.0
1002225,1002261,THETA,0.756232274663232,0.0
1002225,1002216,THETA,0.1405404828301786,0.0
1002225,1002212,THETA,0.0780922064055364,0.0
1002225,1002213,THETA,0.611782143564327,0.0
1002225,1002217,THETA,0.6954789080953564,0.0
1002225,1002251,THETA,0.1786297842637774,0.0
1002225,1002247,THETA,0.1580425791277368,0.0
1002225,1002259,THETA,0.2965947219285347,0.0
1002225,1002248,THETA,0.5978709857177631,0.0
1002225,1002252,THETA,0.60557126358832,0.0
1002225,1002241,THETA,0.2161588718446428,0.0
1002225,1002243,THETA,0.3068173978763542,0.0
1002225,1002242,THETA,0.4114696137420595,0.0
1002225,1002203,THETA,0.3652943050449048,0.0
1002225,1002201,THETA,0.2755710017426159,0.0
1002225,1002202,THETA,0.7793769982044499,0.0
1002225,1002204,THETA,0.7949373855628775,0.0
1002225,1002224,THETA,0.2393376558244733,0.0
1002225,1002220,THETA,0.1070894153093066,0.0
1002225,1002221,THETA,0.7715134112791446,0.0
1002225,1002238,THETA,0.0,0.0
1002225,1002230,THETA,0.0,0.0
1002225,1002231,THETA,0.0,0.0
1002225,1002239,THETA,0.0,0.0
1002225,1002210,THETA,0.0,0.0
1002225,1002206,THETA,0.0,0.0
1002225,1002207,THETA,0.0,0.0
1002225,1002211,THETA,0.0,0.0
1002225,1002262,THETA,0.0,0.0
1002225,1002214,THETA,0.0,0.0
1002225,1002218,THETA,0.0,0.0
1002225,1002215,THETA,0.0,0.0
1002225,1002263,THETA,0.0,0.0
1002225,1002249,THETA,0.0,0.0
1002225,1002244,THETA,0.0,0.0
1002225,1002246,THETA,0.0,0.0
1002225,1002250,THETA,0.0,0.0
1002225,1002256,THETA,0.0,0.0
1002225,1002254,THETA,0.0,0.0
1002225,1002258,THETA,0.0,0.0
1002225,1002255,THETA,0.0,0.0
1002225,1002257,THETA,0.0,0.0
1002238,1002235,THETA,0.4068371785584648,0.0
1002238,1002236,THETA,0.2876320011298107,0.0
1002238,1002226,THETA,0.6351231589357283,0.0
1002238,1002222,THETA,0.5376281443054428,0.0
1002238,1002240,THETA,0.1475874518740719,0.0
1002238,1002223,THETA,0.1152931462001223,0.0
1002238,1002227,THETA,0.4927098340056701,0.0
1002238,1002232,THETA,0.7938060630368583,0.0
1002238,1002228,THETA,0.2450289362151223,0.0
1002238,1002229,THETA,0.2537119003354723,0.0
1002238,1002233,THETA,0.3501764733693215,0.0
1002238,1002260,THETA,0.9118409841800555,0.0
1002238,1002208,THETA,0.6251064231489094,0.0
1002238,1002219,THETA,0.1541020799660136,0.0
1002238,1002209,THETA,0.2075989195666813,0.0
1002238,1002261,THETA,0.5056208288525889,0.0
1002238,1002216,THETA,0.6738176438823801,0.0
1002238,1002212,THETA,0.1693658799730859,0.0
1002238,1002213,THETA,0.3632946783472573,0.0
1002238,1002217,THETA,0.3795714038323963,0.0
1002238,1002251,THETA,0.6767674272956845,0.0
1002238,1002247,THETA,0.5492499318985751,0.0
1002238,1002259,THETA,0.4876208260175176,0.0
1002238,1002248,THETA,0.3701139174786102,0.0
1002238,1002252,THETA,0.4554048684090219,0.0
1002238,1002241,THETA,0.5087264847332347,0.0
1002238,1002243,THETA,0.4615857731296399,0.0
1002238,1002242,THETA,0.4912812889582753,0.0
1002238,1002203,THETA,0.5148846272232762,0.0
1002238,1002201,THETA,0.384272529707417,0.0
1002238,1002202,THETA,0.1877796723553885,0.0
1002238,1002204,THETA,0.4210472752626328,0.0
1002238,1002224,THETA,0.6849376904159858,0.0
1002238,1002220,THETA,0.4510754944730359,0.0
1002238,1002221,THETA,0.1370599486048288,0.0
1002238,1002225,THETA,0.3183157087145462,0.0
1002238,1002230,THETA,0.0,0.0
1002238,1002231,THETA,0.0,0.0
1002238,1002239,THETA,0.0,0.0
1002238,1002210,THETA,0.0,0.0
1002238,1002206,THETA,0.0,0.0
1002238,1002207,THETA,0.0,0.0
1002238,1002211,THETA,0.0,0.0
1002238,1002262,THETA,0.0,0.0
1002238,1002214,THETA,0.0,0.0
1002238,1002218,THETA,0.0,0.0
1002238,1002215,THETA,0.0,0.0
1002238,1002263,THETA,0.0,0.0
1002238,1002249,THETA,0.0,0.0
1002238,1002244,THETA,0.0,0.0
1002238,1002246,THETA,0.0,0.0
1002238,1002250,THETA,0.0,0.0
1002238,1002256,THETA,0.0,0.0
1002238,1002254,THETA,0.0,0.0
1002238,1002258,THETA,0.0,0.0
1002238,1002255,THETA,0.0,0.0
1002238,1002257,THETA,0.0,0.0
1002230,1002235,THETA,0.4254763486230011,0.0
1002230,1002236,THETA,0.1743690592635442,0.0
1002230,1002226,THETA,0.5736184177792522,0.0
1002230,1002222,THETA,0.8651205722565524,0.0
1002230,1002240,THETA,0.2672708765454571,0.0
1002230,1002223,THETA,0.2838691372801617,0.0
1002230,1002227,THETA,0.2780609882692442,0.0
1002230,1002232,THETA,0.8766727775582247,0.0
1002230,1002228,THETA,0.8923640822625496,0.0
1002230,1002229,THETA,0.2857817835544142,0.0
1002230,1002233,THETA,0.1143458414369817,0.0
1002230,1002260,THETA,0.491162315744436,0.0
1002230,1002208,THETA,0.7242220291808461,0.0
1002230,1002219,THETA,0.3176141049915892,0.0
1002230,1002209,THETA,0.023804264027934,0.0
1002230,1002261,THETA,0.0668794735468466,0.0
1002230,1002216,THETA,0.6481753806685836,0.0
1002230,1002212,THETA,0.2892038295645205,0.0
1002230,1002213,THETA,0.0641932281305183,0.0
1002230,1002217,THETA,0.1169895599391959,0.0
1002230,1002251,THETA,0.5732434170552972,0.0
1002230,1002247,THETA,0.5903783080566379,0.0
1002230,1002259,THETA,0.330345173196647,0.0
1002230,1002248,THETA,0.2001567699467338,0.0
1002230,1002252,THETA,0.2134794040140298,0.0
1002230,1002241,THETA,0.4774859392841594,0.0
1002230,1002243,THETA,0.4302347397360367,0.0
1002230,1002242,THETA,0.3316507930422971,0.0
1002230,1002203,THETA,0.4931109805527886,0.0
1002230,1002201,THETA,0.6472807740609664,0.0
1002230,1002202,THETA,0.1279069318644317,0.0
1002230,1002204,THETA,0.1820892614757436,0.0
1002230,1002224,THETA,0.7952385361583955,0.0
1002230,1002220,THETA,0.7171639053205515,0.0
1002230,1002221,THETA,0.2759281376775668,0.0
1002230,1002225,THETA,0.1396035854193811,0.0
1002230,1002238,THETA,0.4944420419541561,0.0
1002230,1002231,THETA,0.0,0.0
1002230,1002239,THETA,0.0,0.0
1002230,1002210,THETA,0.0,0.0
1002230,1002206,THETA,0.0,0.0
1002230,1002207,THETA,0.0,0.0
1002230,1002211,THETA,0.0,0.0
1002230,1002262,THETA,0.0,0.0
1002230,1002214,THETA,0.0,0.0
1002230,1002218,THETA,0.0,0.0
1002230,1002215,THETA,0.0,0.0
1002230,1002263,THETA,0.0,0.0
1002230,1002249,THETA,0.0,0.0
1002230,1002244,THETA,0.0,0.0
1002230,1002246,THETA,0.0,0.0
1002230,1002250,THETA,0.0,0.0
1002230,1002256,THETA,0.0,0.0
1002230,1002254,THETA,0.0,0.0
1002230,1002258,THETA,0.0,0.0
1002230,1002255,THETA,0.0,0.0
1002230,1002257,THETA,0.0,0.0
1002231,1002235,THETA,0.1949173560452958,0.0
1002231,1002236,THETA,0.3555135933469608,0.0
1002231,1002226,THETA,0.1607889051681091,0.0
1002231,1002222,THETA,0.1555949693881423,0.0
1002231,1002240,THETA,0.2426287292109903,0.0
1002231,1002223,THETA,0.7360769823597034,0.0
1002231,1002227,THETA,0.465728208097465,0.0
1002231,1002232,THETA,0.1575721090655107,0.0
1002231,1002228,THETA,0.1772435795419109,0.0
1002231,1002229,THETA,0.8668783544952953,0.0
1002231,1002233,THETA,0.837067797541934,0.0
1002231,1002260,THETA,0.1713839999696383,0.0
1002231,1002208,THETA,0.1339054837243919,0.0
1002231,1002219,THETA,0.271673585157404,0.0
1002231,1002209,THETA,0.8399097653884068,0.0
1002231,1002261,THETA,0.6459393156957978,0.0
1002231,1002216,THETA,0.1627385410584224,0.0
1002231,1002212,THETA,0.0271810721626292,0.0
1002231,1002213,THETA,0.6489145023149268,0.0
1002231,1002217,THETA,0.712109861646831,0.0
1002231,1002251,THETA,0.1602103726947694,0.0
1002231,1002247,THETA,0.2025582212688644,0.0
1002231,1002259,THETA,0.2796797037132785,0.0
1002231,1002248,THETA,0.6214885142444903,0.0
1002231,1002252,THETA,0.5651675200391159,0.0
1002231,1002241,THETA,0.2061484703357131,0.0
1002231,1002243,THETA,0.2780592394572823,0.0
1002231,1002242,THETA,0.3469210825510791,0.0
1002231,1002203,THETA,0.1287387462715501,0.0
1002231,1002201,THETA,0.1316073026987908,0.0
1002231,1002202,THETA,0.5957886732032589,0.0
1002231,1002204,THETA,0.5115524504851308,0.0
1002231,1002224,THETA,0.1413058413884811,0.0
1002231,1002220,THETA,0.1537769358744649,0.0
1002231,1002221,THETA,0.7094589355560683,0.0
1002231,1002225,THETA,0.767791696025307,0.0
1002231,1002238,THETA,0.1882720659440241,0.0
1002231,1002230,THETA,0.1682538645062058,0.0
1002231,1002239,THETA,0.0,0.0
1002231,1002210,THETA,0.0,0.0
1002231,1002206,THETA,0.0,0.0
1002231,1002207,THETA,0.0,0.0
1002231,1002211,THETA,0.0,0.0
1002231,1002262,THETA,0.0,0.0
1002231,1002214,THETA,0.0,0.0
1002231,1002218,THETA,0.0,0.0
1002231,1002215,THETA,0.0,0.0
1002231,1002263,THETA,0.0,0.0
1002231,1002249,THETA,0.0,0.0
1002231,1002244,THETA,0.0,0.0
1002231,1002246,THETA,0.0,0.0
1002231,1002250,THETA,0.0,0.0
1002231,1002256,THETA,0.0,0.0
1002231,1002254,THETA,0.0,0.0
1002231,1002258,THETA,0.0,0.0
1002231,1002255,THETA,0.0,0.0
1002231,1002257,THETA,0.0,0.0
1002239,1002235,THETA,0.3563106415718932,0.0
1002239,1002236,THETA,0.4734767873884938,0.0
1002239,1002226,THETA,0.4556903944010435,0.0
1002239,1002222,THETA,0.1581839842114135,0.0
1002239,1002240,THETA,0.2049076600008199,0.0
1002239,1002223,THETA,0.4875226888364834,0.0
1002239,1002227,THETA,0.7614385728976972,0.0
1002239,1002232,THETA,0.3182231489683257,0.0
1002239,1002228,THETA,0.1015996631769273,0.0
1002239,1002229,THETA,0.3802063822152269,0.0
1002239,1002233,THETA,0.8569524449265739,0.0
1002239,1002260,THETA,0.5809758002574574,0.0
1002239,1002208,THETA,0.2981214340115977,0.0
1002239,1002219,THETA,0.2526439506374222,0.0
1002239,1002209,THETA,0.6653720626038363,0.0
1002239,1002261,THETA,0.946373942548166,0.0
1002239,1002216,THETA,0.4304041626512463,0.0
1002239,1002212,THETA,0.0936894096749801,0.0
1002239,1002213,THETA,0.6763996645430445,0.0
1002239,1002217,THETA,0.7850430130352132,0.0
1002239,1002251,THETA,0.4994047964016301,0.0
1002239,1002247,THETA,0.4179567089392451,0.0
1002239,1002259,THETA,0.486946774894561,0.0
1002239,1002248,THETA,0.6920012440924684,0.0
1002239,1002252,THETA,0.7729656858044737,0.0
1002239,1002241,THETA,0.4887510584793472,0.0
1002239,1002243,THETA,0.5289232754558479,0.0
1002239,1002242,THETA,0.6052496752556052,0.0
1002239,1002203,THETA,0.3659042804738995,0.0
1002239,1002201,THETA,0.2487105478843219,0.0
1002239,1002202,THETA,0.527546818575122,0.0
1002239,1002204,THETA,0.7068257702111809,0.0
1002239,1002224,THETA,0.3504919848268194,0.0
1002239,1002220,THETA,0.1566539795271812,0.0
1002239,1002221,THETA,0.4613124718915675,0.0
1002239,1002225,THETA,0.7535625962449475,0.0
1002239,1002238,THETA,0.6009716793312171,0.0
1002239,1002230,THETA,0.0348126954176002,0.0
1002239,1002231,THETA,0.547176635369758,0.0
1002239,1002210,THETA,0.0,0.0
1002239,1002206,THETA,0.0,0.0
1002239,1002207,THETA,0.0,0.0
1002239,1002211,THETA,0.0,0.0
1002239,1002262,THETA,0.0,0.0
1002239,1002214,THETA,0.0,0.0
1002239,1002218,THETA,0.0,0.0
1002239,1002215,THETA,0.0,0.0
1002239,1002263,THETA,0.0,0.0
1002239,1002249,THETA,0.0,0.0
1002239,1002244,THETA,0.0,0.0
1002239,1002246,THETA,0.0,0.0
1002239,1002250,THETA,0.0,0.0
1002239,1002256,THETA,0.0,0.0
1002239,1002254,THETA,0.0,0.0
1002239,1002258,THETA,0.0,0.0
1002239,1002255,THETA,0.0,0.0
1002239,1002257,THETA,0.0,0.0
1002210,1002235,THETA,0.4437004800773023,0.0
1002210,1002236,THETA,0.2129071673570595,0.0
1002210,1002226,THETA,0.6603214941046542,0.0
1002210,1002222,THETA,0.6506676652235807,0.0
1002210,1002240,THETA,0.1570484885081296,0.0
1002210,1002223,THETA,0.1055047886921173,0.0
1002210,1002227,THETA,0.0637195669894852,0.0
1002210,1002232,THETA,0.8960577475722836,0.0
1002210,1002228,THETA,0.6085194770544403,0.0
1002210,1002229,THETA,0.2205002585465568,0.0
1002210,1002233,THETA,0.2177629189413402,0.0
1002210,1002260,THETA,0.8259374013236344,0.0
1002210,1002208,THETA,0.884588701831796,0.0
1002210,1002219,THETA,0.4571107901826734,0.0
1002210,1002209,THETA,0.2597274841277924,0.0
1002210,1002261,THETA,0.43604646638583,0.0
1002210,1002216,THETA,0.9506005608405148,0.0
1002210,1002212,THETA,0.3051197997603858,0.0
1002210,1002213,THETA,0.3551709537342803,0.0
1002210,1002217,THETA,0.4473066726225458,0.0
1002210,1002251,THETA,0.9006035115616533,0.0
1002210,1002247,THETA,0.8699397158424683,0.0
1002210,1002259,THETA,0.6119398742900677,0.0
1002210,1002248,THETA,0.5020012255354076,0.0
1002210,1002252,THETA,0.5331743191977802,0.0
1002210,1002241,THETA,0.7565176922441073,0.0
1002210,1002243,THETA,0.6897605666554145,0.0
1002210,1002242,THETA,0.6223892111199504,0.0
1002210,1002203,THETA,0.516889923824824,0.0
1002210,1002201,THETA,0.534834444850427,0.0
1002210,1002202,THETA,0.0529897033967963,0.0
1002210,1002204,THETA,0.2461079053022625,0.0
1002210,1002224,THETA,0.7290051318187629,0.0
1002210,1002220,THETA,0.501252201116062,0.0
1002210,1002221,THETA,0.1103440007713967,0.0
1002210,1002225,THETA,0.1272600462940368,0.0
1002210,1002238,THETA,0.7422191324206022,0.0
1002210,1002230,THETA,0.777008629728792,0.0
1002210,1002231,THETA,0.11675163973943,0.0
1002210,1002239,THETA,0.4137656740270214,0.0
1002210,1002206,THETA,0.0,0.0
1002210,1002207,THETA,0.0,0.0
1002210,1002211,THETA,0.0,0.0
1002210,1002262,THETA,0.0,0.0
1002210,1002214,THETA,0.0,0.0
1002210,1002218,THETA,0.0,0.0
1002210,1002215,THETA,0.0,0.0
1002210,1002263,THETA,0.0,0.0
1002210,1002249,THETA,0.0,0.0
1002210,1002244,THETA,0.0,0.0
1002210,1002246,THETA,0.0,0.0
1002210,1002250,THETA,0.0,0.0
1002210,1002256,THETA,0.0,0.0
1002210,1002254,THETA,0.0,0.0
1002210,1002258,THETA,0.0,0.0
1002210,1002255,THETA,0.0,0.0
1002210,1002257,THETA,0.0,0.0
1002206,1002235,THETA,0.301198397726265,0.0
1002206,1002236,THETA,0.2143210838258844,0.0
1002206,1002226,THETA,0.4374960088561391,0.0
1002206,1002222,THETA,0.4572816598065405,0.0
1002206,1002240,THETA,0.1044446272152083,0.0
1002206,1002223,THETA,0.1907071925502071,0.0
1002206,1002227,THETA,0.1393020722169445,0.0
1002206,1002232,THETA,0.6010348964180652,0.0
1002206,1002228,THETA,0.6787321071271584,0.0
1002206,1002229,THETA,0.130541377143635,0.0
1002206,1002233,THETA,0.121744106780501,0.0
1002206,1002260,THETA,0.4447829317260859,0.0
1002206,1002208,THETA,0.8560964979700082,0.0
1002206,1002219,THETA,0.7468362734244935,0.0
1002206,1002209,THETA,0.3073693176931172,0.0
1002206,1002261,THETA,0.2555779581703354,0.0
1002206,1002216,THETA,0.7923487084846831,0.0
1002206,1002212,THETA,0.2612710943026646,0.0
1002206,1002213,THETA,0.37035142167885,0.0
1002206,1002217,THETA,0.383922776528897,0.0
1002206,1002251,THETA,0.6647291119862361,0.0
1002206,1002247,THETA,0.8234127145359951,0.0
1002206,1002259,THETA,0.6601023123704213,0.0
1002206,1002248,THETA,0.4561166199472935,0.0
1002206,1002252,THETA,0.3913041876794783,0.0
1002206,1002241,THETA,0.6428616459170822,0.0
1002206,1002243,THETA,0.5940258004486858,0.0
1002206,1002242,THETA,0.4996670360919844,0.0
1002206,1002203,THETA,0.3502878023589439,0.0
1002206,1002201,THETA,0.3707126887272516,0.0
1002206,1002202,THETA,0.1347613357346491,0.0
1002206,1002204,THETA,0.1379861498324098,0.0
1002206,1002224,THETA,0.4679318328317898,0.0
1002206,1002220,THETA,0.326186487009744,0.0
1002206,1002221,THETA,0.221884856954731,0.0
1002206,1002225,THETA,0.0199468504497799,0.0
1002206,1002238,THETA,0.3141687071989038,0.0
1002206,1002230,THETA,0.69345775947775,0.0
1002206,1002231,THETA,0.1445884703064467,0.0
1002206,1002239,THETA,0.1727515684353199,0.0
1002206,1002210,THETA,0.763293247918821,0.0
1002206,1002207,THETA,0.0,0.0
1002206,1002211,THETA,0.0,0.0
1002206,1002262,THETA,0.0,0.0
1002206,1002214,THETA,0.0,0.0
1002206,1002218,THETA,0.0,0.0
1002206,1002215,THETA,0.0,0.0
1002206,1002263,THETA,0.0,0.0
1002206,1002249,THETA,0.0,0.0
1002206,1002244,THETA,0.0,0.0
1002206,1002246,THETA,0.0,0.0
1002206,1002250,THETA,0.0,0.0
1002206,1002256,THETA,0.0,0.0
1002206,1002254,THETA,0.0,0.0
1002206,1002258,THETA,0.0,0.0
1002206,1002255,THETA,0.0,0.0
1002206,1002257,THETA,0.0,0.0
1002207,1002235,THETA,0.2161267224085017,0.0
1002207,1002236,THETA,0.322340913337945,0.0
1002207,1002226,THETA,0.2239896718568009,0.0
1002207,1002222,THETA,0.069290130369418,0.0
1002207,1002240,THETA,0.0537600578799334,0.0
1002207,1002223,THETA,0.4293132653082267,0.0
1002207,1002227,THETA,0.4128451572862938,0.0
1002207,1002232,THETA,0.0737715449520563,0.0
1002207,1002228,THETA,0.0327801620601089,0.0
1002207,1002229,THETA,0.6410465159500994,0.0
1002207,1002233,THETA,0.7243521728042215,0.0
1002207,1002260,THETA,0.1932276310032606,0.0
1002207,1002208,THETA,0.3501629038816147,0.0
1002207,1002219,THETA,0.7439314451477032,0.0
1002207,1002209,THETA,0.9212675365405352,0.0
1002207,1002261,THETA,0.6922628576752219,0.0
1002207,1002216,THETA,0.3428959331098791,0.0
1002207,1002212,THETA,0.0994920407918332,0.0
1002207,1002213,THETA,0.8843126156986645,0.0
1002207,1002217,THETA,0.824708150444859,0.0
1002207,1002251,THETA,0.3137843800889227,0.0
1002207,1002247,THETA,0.4264296347813528,0.0
1002207,1002259,THETA,0.6220612668596757,0.0
1002207,1002248,THETA,0.7533424301082907,0.0
1002207,1002252,THETA,0.647048201298417,0.0
