sensor_id,fband_id,weight_raw,weight_adj
1003214,20,1.705944310114492,0.0
1003214,30,3.300104301678686,0.0
1003214,40,0.3266314423746491,0.0
1003214,50,0.131067162287361,0.0
1003215,10,2.2216126666837543,0.0
1003215,20,2.063966617949787,0.0
1003215,30,2.946651796860573,0.0
1003215,40,0.418437372804272,0.0
1003215,50,0.0767659631378835,0.0
1003254,10,3.40514023341859,0.0
1003254,20,3.317787973867248,0.0
1003254,30,8.087181149910139,0.0
1003254,40,0.7504868170974525,0.0
1003254,50,0.1782924883911905,0.0
1003255,10,3.797890065764358,0.0
1003255,20,3.5223067980800904,0.0
1003255,30,8.695586439574505,0.0
1003255,40,0.7636556662470736,0.0
1003255,50,0.120091298004433,0.0
1003224,10,3.1147347956817693,0.0
1003224,20,1.9014585636103287,0.0
1003224,30,1.832364405877366,0.0
1003224,40,0.2924045664277546,0.0
1003224,50,0.1937671768746262,0.0
1003225,10,3.541338745545151,0.0
1003225,20,1.8935528778289463,0.0
1003225,30,1.5957983404676297,0.0
1003225,40,0.3053733334336725,0.0
1003225,50,0.1504762171158134,0.0
1003210,10,2.558416017014607,0.0
1003210,20,2.264452440040614,0.0
1003210,30,3.878747759618697,0.0
1003210,40,0.4398901682072552,0.0
1003210,50,0.2885950991070888,0.0
1003211,10,3.035230510522717,0.0
1003211,20,2.3412602911519174,0.0
1003211,30,2.692233585059825,0.0
1003211,40,0.4455536349227421,0.0
1003211,50,0.1773619979127758,0.0
1003249,10,3.5545277296850104,0.0
1003249,20,3.0131330334059445,0.0
1003249,30,7.689628471108029,0.0
1003249,40,0.6026880714558377,0.0
1003249,50,0.1635756844761944,0.0
1003250,10,22.06150590951829,0.0
1003250,20,6.224260870931634,0.0
1003250,30,9.33753202490456,0.0
1003250,40,0.9120032109116256,0.0
1003250,50,0.17903577696073,0.0
1003238,10,4.009743854154892,0.0
1003238,20,3.091784889250741,0.0
1003238,30,4.054399731836386,0.0
1003238,40,0.4002540724844717,0.0
1003238,50,0.1963050547729626,0.0
1003239,10,4.221309323082513,0.0
1003239,20,2.7764280716473,0.0
1003239,30,2.667634486816693,0.0
1003239,40,0.4174441515002436,0.0
1003239,50,0.199791518432597,0.0
1003262,10,4.43378021200927,0.0
1003262,20,4.023899672767894,0.0
1003262,30,8.062006201875317,0.0
1003262,40,0.5917034570081097,0.0
1003262,50,0.1588007418966022,0.0
1003263,10,4.564952233706626,0.0
1003263,20,3.844871544160759,0.0
1003263,30,6.127755431177202,0.0
1003263,40,0.6039713897853757,0.0
1003263,50,0.1655372984532091,0.0
1003256,10,5.070883264579027,0.0
1003256,20,4.347488518072129,0.0
1003256,30,11.523222477788858,0.0
1003256,40,1.1186383793128585,0.0
1003256,50,0.4364970132016174,0.0
1003257,10,6.400120251658175,0.0
1003257,20,4.292965384387644,0.0
1003257,30,10.892239246676835,0.0
1003257,40,0.85144681940846,0.0
1003257,50,0.137834032949733,0.0
1003237,10,6.684919631576303,0.0
1003237,20,2.482205860950781,0.0
1003237,30,1.6805576662598285,0.0
1003237,40,0.3097103304144869,0.0
1003237,50,0.1534450941470773,0.0
1003218,10,1.992957208400054,0.0
1003218,20,1.3724488117438087,0.0
1003218,30,2.103599829104714,0.0
1003218,40,0.2447708033308102,0.0
1003218,50,0.0519784608711473,0.0
1003258,10,5.538238756938553,0.0
1003258,20,3.237586000241592,0.0
1003258,30,7.040703622324542,0.0
1003258,40,0.5997859254253541,0.0
1003258,50,0.1189089123009022,0.0
